county,date,product,marketshare,sales,population
Umatilla,5/1/2018,Concentrate/Extract,33.54,232094.15,80463
Umatilla,5/1/2018,Edible/Tincture,7.42,54601.98,80463
Umatilla,5/1/2018,Industrial Hemp Commodity/Product,0.48,3498.85,80463
Umatilla,5/1/2018,Other,3.99,29503.34,80463
Umatilla,5/1/2018,Usable MJ,54.56,402868.11,80463
Umatilla,5/1/2019,Concentrate/Extract,33.27,305120.03,80463
Umatilla,5/1/2019,Edible/Tincture,6.51,62468.48,80463
Umatilla,5/1/2019,Industrial Hemp Commodity/Product,1.42,13366.87,80463
Umatilla,5/1/2019,Other,9.16,87022.79,80463
Umatilla,5/1/2019,Usable MJ,49.64,400568.65,80463
Umatilla,5/1/2020,Concentrate/Extract,34.14,498957.63,80463
Umatilla,5/1/2020,Edible/Tincture,7.65,115373.05,80463
Umatilla,5/1/2020,Industrial Hemp,0.04,460.98,80463
Umatilla,5/1/2020,Industrial Hemp Commodity/Product,0.74,11342.18,80463
Umatilla,5/1/2020,Other,5.72,86047.07,80463
Umatilla,5/1/2020,Usable MJ,51.7,634989.91,80463
Umatilla,5/1/2021,Concentrate/Extract,32.07,470791.81,80463
Umatilla,5/1/2021,Edible/Tincture,8.27,126334.58,80463
Umatilla,5/1/2021,Industrial Hemp Commodity/Product,0.74,11237.56,80463
Umatilla,5/1/2021,Inhalable Product with Non-Cannabis Additives,4.65,70680.05,80463
Umatilla,5/1/2021,Other,6.88,101950.59,80463
Umatilla,5/1/2021,Usable MJ,47.39,545554.29,80463
Umatilla,6/1/2017,Concentrate/Extract,24.25,78471.65,80463
Umatilla,6/1/2017,Edible/Tincture,6.8,26862.96,80463
Umatilla,6/1/2017,Other,2.44,8570.48,80463
Umatilla,6/1/2017,Usable MJ,66.52,260186.21,80463
Umatilla,6/1/2018,Concentrate/Extract,33.66,253339.29,80463
Umatilla,6/1/2018,Edible/Tincture,7.11,58155.78,80463
Umatilla,6/1/2018,Industrial Hemp Commodity/Product,0.84,6896.9,80463
Umatilla,6/1/2018,Other,3.77,30034.2,80463
Umatilla,6/1/2018,Usable MJ,54.63,439793.52,80463
Umatilla,6/1/2019,Concentrate/Extract,32.34,300210.54,80463
Umatilla,6/1/2019,Edible/Tincture,7.33,70194.3,80463
Umatilla,6/1/2019,Industrial Hemp Commodity/Product,2.13,20258.16,80463
Umatilla,6/1/2019,Other,8.52,80668.91,80463
Umatilla,6/1/2019,Usable MJ,49.68,399628.59,80463
Umatilla,6/1/2020,Concentrate/Extract,33.71,467199.04,80463
Umatilla,6/1/2020,Edible/Tincture,8.06,114829.42,80463
Umatilla,6/1/2020,Industrial Hemp,0.01,83.33,80463
Umatilla,6/1/2020,Industrial Hemp Commodity/Product,0.83,12000.79,80463
Umatilla,6/1/2020,Other,6.03,86359.79,80463
Umatilla,6/1/2020,Usable MJ,51.37,587355.76,80463
Umatilla,6/1/2021,Concentrate/Extract,32.22,447207.61,80463
Umatilla,6/1/2021,Edible/Tincture,8.04,115936.95,80463
Umatilla,6/1/2021,Industrial Hemp Commodity/Product,0.72,10325.46,80463
Umatilla,6/1/2021,Inhalable Product with Non-Cannabis Additives,4.94,70686.27,80463
Umatilla,6/1/2021,Other,6.02,83122.75,80463
Umatilla,6/1/2021,Usable MJ,48.06,521448.57,80463
Umatilla,7/1/2017,Concentrate/Extract,23.82,96422.99,80463
Umatilla,7/1/2017,Edible/Tincture,6.97,32699.79,80463
Umatilla,7/1/2017,Other,1.99,8898.35,80463
Umatilla,7/1/2017,Usable MJ,67.22,315428.24,80463
Umatilla,7/1/2018,Concentrate/Extract,31.42,242637.1,80463
Umatilla,7/1/2018,Edible/Tincture,7.56,62469.06,80463
Umatilla,7/1/2018,Industrial Hemp Commodity/Product,1.02,8512.21,80463
Umatilla,7/1/2018,Other,5.8,47239.32,80463
Umatilla,7/1/2018,Usable MJ,54.2,444153.11,80463
Umatilla,7/1/2019,Concentrate/Extract,31.11,313576.15,80463
Umatilla,7/1/2019,Edible/Tincture,7.03,73004.73,80463
Umatilla,7/1/2019,Industrial Hemp Commodity/Product,1.99,20852.7,80463
Umatilla,7/1/2019,Other,9.27,95799.22,80463
Umatilla,7/1/2019,Usable MJ,50.61,436244.63,80463
Umatilla,7/1/2020,Concentrate/Extract,33.5,487716.16,80463
Umatilla,7/1/2020,Edible/Tincture,7.6,115421.23,80463
Umatilla,7/1/2020,Industrial Hemp,0.01,129.16,80463
Umatilla,7/1/2020,Industrial Hemp Commodity/Product,0.7,10432.2,80463
Umatilla,7/1/2020,Other,6.14,92709.09,80463
Umatilla,7/1/2020,Usable MJ,52.04,625316.44,80463
Umatilla,7/1/2021,Concentrate/Extract,29.98,435428.98,80463
Umatilla,7/1/2021,Edible/Tincture,8.2,122983.56,80463
Umatilla,7/1/2021,Industrial Hemp Commodity/Product,0.57,8531.94,80463
Umatilla,7/1/2021,Inhalable Product with Non-Cannabis Additives,5.62,84064.71,80463
Umatilla,7/1/2021,Other,6.87,99558.43,80463
Umatilla,7/1/2021,Usable MJ,48.76,550812.53,80463
Umatilla,8/1/2017,Concentrate/Extract,25.96,129233.12,80463
Umatilla,8/1/2017,Edible/Tincture,7.12,39883.19,80463
Umatilla,8/1/2017,Other,1.9,10187.87,80463
Umatilla,8/1/2017,Usable MJ,65.02,361271.92,80463
Umatilla,8/1/2018,Concentrate/Extract,32.62,272659.36,80463
Umatilla,8/1/2018,Edible/Tincture,7.67,69845.21,80463
Umatilla,8/1/2018,Industrial Hemp Commodity/Product,1.25,11465.34,80463
Umatilla,8/1/2018,Other,6.01,53530.26,80463
Umatilla,8/1/2018,Usable MJ,52.45,468843.78,80463
Umatilla,8/1/2019,Concentrate/Extract,30.3,323337.49,80463
Umatilla,8/1/2019,Edible/Tincture,6.4,70585.33,80463
Umatilla,8/1/2019,Industrial Hemp Commodity/Product,1.74,18814.5,80463
Umatilla,8/1/2019,Other,9.82,106849.84,80463
Umatilla,8/1/2019,Usable MJ,51.75,462227.55,80463
Umatilla,8/1/2020,Concentrate/Extract,32.73,469660.61,80463
Umatilla,8/1/2020,Edible/Tincture,7.54,112256.29,80463
Umatilla,8/1/2020,Industrial Hemp,0,45.83,80463
Umatilla,8/1/2020,Industrial Hemp Commodity/Product,0.59,8916.2,80463
Umatilla,8/1/2020,Other,6.67,99431.62,80463
Umatilla,8/1/2020,Usable MJ,52.46,603905.29,80463
Umatilla,8/1/2021,Concentrate/Extract,31.12,453915.43,80463
Umatilla,8/1/2021,Edible/Tincture,8.31,124638.86,80463
Umatilla,8/1/2021,Industrial Hemp Commodity/Product,0.55,8300.53,80463
Umatilla,8/1/2021,Inhalable Product with Non-Cannabis Additives,5.37,80326.19,80463
Umatilla,8/1/2021,Other,5.35,78366.96,80463
Umatilla,8/1/2021,Usable MJ,49.29,559453.16,80463
Umatilla,9/1/2017,Concentrate/Extract,26.93,150066,80463
Umatilla,9/1/2017,Edible/Tincture,6.21,38287.5,80463
Umatilla,9/1/2017,Other,1.88,10657.48,80463
Umatilla,9/1/2017,Usable MJ,64.98,397173.83,80463
Umatilla,9/1/2018,Concentrate/Extract,32.57,266765.22,80463
Umatilla,9/1/2018,Edible/Tincture,7.82,69501.74,80463
Umatilla,9/1/2018,Industrial Hemp Commodity/Product,1.04,9476.89,80463
Umatilla,9/1/2018,Other,5.21,46199.61,80463
Umatilla,9/1/2018,Usable MJ,53.36,470125.84,80463
Umatilla,9/1/2019,Concentrate/Extract,30.17,292575.92,80463
Umatilla,9/1/2019,Edible/Tincture,6.92,69530.25,80463
Umatilla,9/1/2019,Industrial Hemp Commodity/Product,1.8,17645.16,80463
Umatilla,9/1/2019,Other,6.62,66468.36,80463
Umatilla,9/1/2019,Usable MJ,54.49,446478.01,80463
Umatilla,9/1/2020,Concentrate/Extract,33.43,461039.79,80463
Umatilla,9/1/2020,Edible/Tincture,7.45,107247.09,80463
Umatilla,9/1/2020,Industrial Hemp Commodity/Product,0.61,8861.37,80463
Umatilla,9/1/2020,Other,6.47,92532.97,80463
Umatilla,9/1/2020,Usable MJ,52.05,580256.63,80463
Umatilla,9/1/2021,Concentrate/Extract,30.02,417559.22,80463
Umatilla,9/1/2021,Edible/Tincture,8.57,122878.16,80463
Umatilla,9/1/2021,Industrial Hemp Commodity/Product,0.59,8316.55,80463
Umatilla,9/1/2021,Inhalable Product with Non-Cannabis Additives,5.52,79243.05,80463
Umatilla,9/1/2021,Other,6.2,87025.96,80463
Umatilla,9/1/2021,Usable MJ,49.11,531023.76,80463
Union,10/1/2019,Concentrate/Extract,23.88,9576,26295
Union,10/1/2019,Edible/Tincture,3.67,1489,26295
Union,10/1/2019,Usable MJ,72.45,29398.38,26295
Union,1/1/2020,Concentrate/Extract,19.23,3107,26295
Union,1/1/2020,Edible/Tincture,5.04,1145,26295
Union,1/1/2020,Other,0.04,10,26295
Union,1/1/2020,Usable MJ,75.68,17194.01,26295
Union,12/1/2019,Concentrate/Extract,20.22,955,26295
Union,12/1/2019,Edible/Tincture,4.21,230,26295
Union,12/1/2019,Usable MJ,75.57,4129.43,26295
Union,2/1/2020,Concentrate/Extract,14.4,3320,26295
Union,2/1/2020,Edible/Tincture,4.94,1282,26295
Union,2/1/2020,Other,0.04,10,26295
Union,2/1/2020,Usable MJ,80.62,20937.72,26295
Union,3/1/2020,Concentrate/Extract,10.99,3191,26295
Union,3/1/2020,Edible/Tincture,6.06,1824,26295
Union,3/1/2020,Other,0.1,30,26295
Union,3/1/2020,Usable MJ,82.85,24952.4,26295
Union,4/1/2019,Concentrate/Extract,17.73,385,26295
Union,4/1/2019,Edible/Tincture,3.46,117,26295
Union,4/1/2019,Usable MJ,78.82,2119.24,26295
Union,4/1/2020,Concentrate/Extract,11.1,4250,26295
Union,4/1/2020,Edible/Tincture,5.04,2034.6,26295
Union,4/1/2020,Other,1.83,740,26295
Union,4/1/2020,Usable MJ,82.03,33102.2,26295
Union,5/1/2019,Concentrate/Extract,24.57,9486.17,26295
Union,5/1/2019,Edible/Tincture,3.24,1982.63,26295
Union,5/1/2019,Other,0.13,80,26295
Union,5/1/2019,Usable MJ,72.05,44071.24,26295
Union,5/1/2020,Concentrate/Extract,7.7,3040,26295
Union,5/1/2020,Edible/Tincture,5.8,2380,26295
Union,5/1/2020,Other,6.96,2855,26295
Union,5/1/2020,Usable MJ,79.55,32650.17,26295
Union,6/1/2019,Concentrate/Extract,25.05,7793.03,26295
Union,6/1/2019,Edible/Tincture,3.63,1840,26295
Union,6/1/2019,Usable MJ,71.33,36202.26,26295
Union,6/1/2020,Concentrate/Extract,10.32,3675,26295
Union,6/1/2020,Edible/Tincture,4.94,1860,26295
Union,6/1/2020,Other,0.58,220,26295
Union,6/1/2020,Usable MJ,84.16,31690.64,26295
Union,7/1/2019,Concentrate/Extract,26.84,12530,26295
Union,7/1/2019,Edible/Tincture,2.09,1412,26295
Union,7/1/2019,Usable MJ,71.08,48065.96,26295
Union,7/1/2020,Concentrate/Extract,11.02,3970,26295
Union,7/1/2020,Edible/Tincture,4.14,1595,26295
Union,7/1/2020,Other,0.73,280,26295
Union,7/1/2020,Usable MJ,84.12,32443.36,26295
Union,8/1/2019,Concentrate/Extract,23.66,12730,26295
Union,8/1/2019,Edible/Tincture,1.11,921,26295
Union,8/1/2019,Other,0.01,12,26295
Union,8/1/2019,Usable MJ,75.21,62460.98,26295
Union,8/1/2020,Concentrate/Extract,8.43,1745,26295
Union,8/1/2020,Edible/Tincture,1.2,270,26295
Union,8/1/2020,Usable MJ,90.36,20249.87,26295
Union,9/1/2019,Concentrate/Extract,22.22,10594.55,26295
Union,9/1/2019,Edible/Tincture,0.95,727,26295
Union,9/1/2019,Other,0.09,70,26295
Union,9/1/2019,Usable MJ,76.74,58981.32,26295
Wallowa,10/1/2019,Concentrate/Extract,22.02,15089.29,7433
Wallowa,10/1/2019,Edible/Tincture,11.8,8001.06,7433
Wallowa,10/1/2019,Industrial Hemp Commodity/Product,0.71,490,7433
Wallowa,10/1/2019,Other,2.31,1677.55,7433
Wallowa,10/1/2019,Usable MJ,63.17,38260.32,7433
Wallowa,10/1/2020,Concentrate/Extract,22.74,22616.21,7433
Wallowa,10/1/2020,Edible/Tincture,11.19,10465.66,7433
Wallowa,10/1/2020,Industrial Hemp Commodity/Product,0.61,641,7433
Wallowa,10/1/2020,Other,4.5,4607.53,7433
Wallowa,10/1/2020,Usable MJ,60.97,54567.43,7433
Wallowa,10/1/2021,Concentrate/Extract,23.01,19668.95,7433
Wallowa,10/1/2021,Edible/Tincture,14.15,11685.53,7433
Wallowa,10/1/2021,Industrial Hemp Commodity/Product,0.42,392.67,7433
Wallowa,10/1/2021,Inhalable Product with Non-Cannabis Additives,2.56,2317.59,7433
Wallowa,10/1/2021,Other,1.93,1699.37,7433
Wallowa,10/1/2021,Usable MJ,57.93,46447.22,7433
Wallowa,11/1/2019,Concentrate/Extract,25.56,16184.69,7433
Wallowa,11/1/2019,Edible/Tincture,10.32,6177.55,7433
Wallowa,11/1/2019,Industrial Hemp Commodity/Product,0.78,525.5,7433
Wallowa,11/1/2019,Other,1.27,833.19,7433
Wallowa,11/1/2019,Usable MJ,62.07,32024.32,7433
Wallowa,11/1/2020,Concentrate/Extract,24.6,18972.72,7433
Wallowa,11/1/2020,Edible/Tincture,9.94,7189.06,7433
Wallowa,11/1/2020,Industrial Hemp Commodity/Product,0.81,648.5,7433
Wallowa,11/1/2020,Other,4.87,3818.38,7433
Wallowa,11/1/2020,Usable MJ,59.79,43065.88,7433
Wallowa,11/1/2021,Concentrate/Extract,25.01,18139.13,7433
Wallowa,11/1/2021,Edible/Tincture,11.51,7683.58,7433
Wallowa,11/1/2021,Industrial Hemp Commodity/Product,0.42,332.49,7433
Wallowa,11/1/2021,Inhalable Product with Non-Cannabis Additives,0.89,529.38,7433
Wallowa,11/1/2021,Other,2.69,1958.11,7433
Wallowa,11/1/2021,Usable MJ,59.48,40010.92,7433
Wallowa,1/1/2020,Concentrate/Extract,25.54,13589.74,7433
Wallowa,1/1/2020,Edible/Tincture,10.16,5025.75,7433
Wallowa,1/1/2020,Industrial Hemp Commodity/Product,1.01,548.4,7433
Wallowa,1/1/2020,Other,1.09,606.01,7433
Wallowa,1/1/2020,Usable MJ,62.21,28448.51,7433
Wallowa,1/1/2021,Concentrate/Extract,27.89,22487.91,7433
Wallowa,1/1/2021,Edible/Tincture,8.44,6696.89,7433
Wallowa,1/1/2021,Industrial Hemp Commodity/Product,0.63,550.04,7433
Wallowa,1/1/2021,Other,5.9,4847.37,7433
Wallowa,1/1/2021,Usable MJ,57.14,39696.43,7433
Wallowa,1/1/2022,Concentrate/Extract,27.08,18243.02,7433
Wallowa,1/1/2022,Edible/Tincture,11.08,6967.48,7433
Wallowa,1/1/2022,Industrial Hemp Commodity/Product,0.48,334.01,7433
Wallowa,1/1/2022,Inhalable Product with Non-Cannabis Additives,3.04,2186.17,7433
Wallowa,1/1/2022,Other,1.15,818.86,7433
Wallowa,1/1/2022,Usable MJ,57.16,37504.93,7433
Wallowa,12/1/2019,Concentrate/Extract,23.77,14698.67,7433
Wallowa,12/1/2019,Edible/Tincture,10.61,6552.54,7433
Wallowa,12/1/2019,Industrial Hemp Commodity/Product,0.76,480,7433
Wallowa,12/1/2019,Other,1.52,940.17,7433
Wallowa,12/1/2019,Usable MJ,63.33,32944.81,7433
Wallowa,12/1/2020,Concentrate/Extract,26,22133.45,7433
Wallowa,12/1/2020,Edible/Tincture,9.28,7492.85,7433
Wallowa,12/1/2020,Industrial Hemp Commodity/Product,0.32,295.5,7433
Wallowa,12/1/2020,Other,6.51,5499.8,7433
Wallowa,12/1/2020,Usable MJ,57.88,44467.73,7433
Wallowa,12/1/2021,Concentrate/Extract,28.81,25079.47,7433
Wallowa,12/1/2021,Edible/Tincture,12.37,10278.89,7433
Wallowa,12/1/2021,Industrial Hemp Commodity/Product,0.43,370,7433
Wallowa,12/1/2021,Inhalable Product with Non-Cannabis Additives,2.16,1892.94,7433
Wallowa,12/1/2021,Other,1.04,790.74,7433
Wallowa,12/1/2021,Usable MJ,55.19,44775.71,7433
Wallowa,2/1/2020,Concentrate/Extract,26.31,15820.65,7433
Wallowa,2/1/2020,Edible/Tincture,8.73,4611.36,7433
Wallowa,2/1/2020,Industrial Hemp Commodity/Product,1.13,650.8,7433
Wallowa,2/1/2020,Other,1.01,601.5,7433
Wallowa,2/1/2020,Usable MJ,62.83,32274.48,7433
Wallowa,2/1/2021,Concentrate/Extract,26.21,18773.65,7433
Wallowa,2/1/2021,Edible/Tincture,9.36,6603.66,7433
Wallowa,2/1/2021,Industrial Hemp Commodity/Product,0.41,320.84,7433
Wallowa,2/1/2021,Other,6.32,4904.26,7433
Wallowa,2/1/2021,Usable MJ,57.71,38045.38,7433
Wallowa,2/1/2022,Concentrate/Extract,30.3,21819.16,7433
Wallowa,2/1/2022,Edible/Tincture,14.2,8596.36,7433
Wallowa,2/1/2022,Industrial Hemp Commodity/Product,0.34,245,7433
Wallowa,2/1/2022,Other,1.9,1409.14,7433
Wallowa,2/1/2022,Usable MJ,53.27,34486.28,7433
Wallowa,3/1/2020,Concentrate/Extract,25.24,19979.15,7433
Wallowa,3/1/2020,Edible/Tincture,10.92,7780.79,7433
Wallowa,3/1/2020,Industrial Hemp Commodity/Product,0.82,626.1,7433
Wallowa,3/1/2020,Other,0.82,704.34,7433
Wallowa,3/1/2020,Usable MJ,62.2,42246.78,7433
Wallowa,3/1/2021,Concentrate/Extract,29.66,26982.27,7433
Wallowa,3/1/2021,Edible/Tincture,9.94,8914.04,7433
Wallowa,3/1/2021,Industrial Hemp Commodity/Product,0.3,301.28,7433
Wallowa,3/1/2021,Other,4.21,3877.16,7433
Wallowa,3/1/2021,Usable MJ,55.89,46004,7433
Wallowa,3/1/2022,Concentrate/Extract,28.61,23112.87,7433
Wallowa,3/1/2022,Edible/Tincture,13.29,9441.31,7433
Wallowa,3/1/2022,Industrial Hemp Commodity/Product,0.56,418.75,7433
Wallowa,3/1/2022,Inhalable Product with Non-Cannabis Additives,0.38,340,7433
Wallowa,3/1/2022,Other,1.47,1006.95,7433
Wallowa,3/1/2022,Usable MJ,55.68,42027.71,7433
Wallowa,4/1/2020,Concentrate/Extract,24.89,19992.54,7433
Wallowa,4/1/2020,Edible/Tincture,9.22,7364.87,7433
Wallowa,4/1/2020,Industrial Hemp Commodity/Product,0.41,370,7433
Wallowa,4/1/2020,Other,0.73,630.4,7433
Wallowa,4/1/2020,Usable MJ,64.74,48465.04,7433
Wallowa,4/1/2021,Concentrate/Extract,27.15,24912.96,7433
Wallowa,4/1/2021,Edible/Tincture,8.85,8209.2,7433
Wallowa,4/1/2021,Industrial Hemp Commodity/Product,0.4,304.61,7433
Wallowa,4/1/2021,Inhalable Product with Non-Cannabis Additives,2.29,2163,7433
Wallowa,4/1/2021,Other,1.31,1259.86,7433
Wallowa,4/1/2021,Usable MJ,60.01,51970.27,7433
Wallowa,4/1/2022,Concentrate/Extract,26.01,20819.32,7433
Wallowa,4/1/2022,Edible/Tincture,14.5,11010.26,7433
Wallowa,4/1/2022,Industrial Hemp Commodity/Product,0.29,239.36,7433
Wallowa,4/1/2022,Inhalable Product with Non-Cannabis Additives,4.87,4021.81,7433
Wallowa,4/1/2022,Other,1.44,1203.09,7433
Wallowa,4/1/2022,Usable MJ,52.89,40881.18,7433
Wallowa,5/1/2019,Concentrate/Extract,23.8,2085.76,7433
Wallowa,5/1/2019,Edible/Tincture,11.56,1065.43,7433
Wallowa,5/1/2019,Other,2.86,272.29,7433
Wallowa,5/1/2019,Usable MJ,61.78,4701.68,7433
Wallowa,5/1/2020,Concentrate/Extract,25.62,23825.04,7433
Wallowa,5/1/2020,Edible/Tincture,8.4,8114.54,7433
Wallowa,5/1/2020,Industrial Hemp Commodity/Product,1.36,1343,7433
Wallowa,5/1/2020,Other,1.2,1182.39,7433
Wallowa,5/1/2020,Usable MJ,63.41,56265.12,7433
Wallowa,5/1/2021,Concentrate/Extract,25.19,23497.38,7433
Wallowa,5/1/2021,Edible/Tincture,12.25,11381.2,7433
Wallowa,5/1/2021,Industrial Hemp Commodity/Product,0.47,416.48,7433
Wallowa,5/1/2021,Inhalable Product with Non-Cannabis Additives,3.08,2944.29,7433
Wallowa,5/1/2021,Other,1.66,1557.76,7433
Wallowa,5/1/2021,Usable MJ,57.34,48779.21,7433
Wallowa,6/1/2019,Concentrate/Extract,28.32,15922.94,7433
Wallowa,6/1/2019,Edible/Tincture,10.04,5918.86,7433
Wallowa,6/1/2019,Other,4.77,2775.49,7433
Wallowa,6/1/2019,Usable MJ,56.87,29002.18,7433
Wallowa,6/1/2020,Concentrate/Extract,25.34,26947.64,7433
Wallowa,6/1/2020,Edible/Tincture,9.2,9984.42,7433
Wallowa,6/1/2020,Industrial Hemp Commodity/Product,1.15,1376.75,7433
Wallowa,6/1/2020,Other,1.6,1743.59,7433
Wallowa,6/1/2020,Usable MJ,62.7,62385.58,7433
Wallowa,6/1/2021,Concentrate/Extract,25.5,25041.17,7433
Wallowa,6/1/2021,Edible/Tincture,13.02,12913.56,7433
Wallowa,6/1/2021,Industrial Hemp Commodity/Product,0.47,493.4,7433
Wallowa,6/1/2021,Inhalable Product with Non-Cannabis Additives,2.29,2285.07,7433
Wallowa,6/1/2021,Other,1.76,1772.91,7433
Wallowa,6/1/2021,Usable MJ,56.95,49191.22,7433
Wallowa,7/1/2019,Concentrate/Extract,31.54,27155.17,7433
Wallowa,7/1/2019,Edible/Tincture,10.97,9526.31,7433
Wallowa,7/1/2019,Industrial Hemp Commodity/Product,1.03,841,7433
Wallowa,7/1/2019,Other,4.09,3550.19,7433
Wallowa,7/1/2019,Usable MJ,52.38,38702.41,7433
Wallowa,7/1/2020,Concentrate/Extract,21.79,23258.42,7433
Wallowa,7/1/2020,Edible/Tincture,10.31,11380.98,7433
Wallowa,7/1/2020,Industrial Hemp Commodity/Product,1.71,2025.65,7433
Wallowa,7/1/2020,Other,0.87,937.25,7433
Wallowa,7/1/2020,Usable MJ,65.32,69394.13,7433
Wallowa,7/1/2021,Concentrate/Extract,27.55,31788.72,7433
Wallowa,7/1/2021,Edible/Tincture,14.58,16524.5,7433
Wallowa,7/1/2021,Industrial Hemp Commodity/Product,0.34,400.89,7433
Wallowa,7/1/2021,Inhalable Product with Non-Cannabis Additives,1.09,1188.59,7433
Wallowa,7/1/2021,Other,1.17,1256.09,7433
Wallowa,7/1/2021,Usable MJ,55.26,55900.03,7433
Wallowa,8/1/2019,Concentrate/Extract,25.76,21982.05,7433
Wallowa,8/1/2019,Edible/Tincture,10.23,8653.06,7433
Wallowa,8/1/2019,Industrial Hemp Commodity/Product,0.97,785,7433
Wallowa,8/1/2019,Other,7.44,6445.8,7433
Wallowa,8/1/2019,Usable MJ,55.6,39918.35,7433
Wallowa,8/1/2020,Concentrate/Extract,20.47,22143.68,7433
Wallowa,8/1/2020,Edible/Tincture,12.06,13922.02,7433
Wallowa,8/1/2020,Industrial Hemp Commodity/Product,1.14,1352.55,7433
Wallowa,8/1/2020,Other,3,3478.06,7433
Wallowa,8/1/2020,Usable MJ,63.32,65829.91,7433
Wallowa,8/1/2021,Concentrate/Extract,24.74,24736.64,7433
Wallowa,8/1/2021,Edible/Tincture,14.93,14600.32,7433
Wallowa,8/1/2021,Industrial Hemp Commodity/Product,0.23,249.18,7433
Wallowa,8/1/2021,Inhalable Product with Non-Cannabis Additives,2.23,2277.36,7433
Wallowa,8/1/2021,Other,2.66,2708.82,7433
Wallowa,8/1/2021,Usable MJ,55.2,50199.68,7433
Wallowa,9/1/2019,Concentrate/Extract,25.56,20359.47,7433
Wallowa,9/1/2019,Edible/Tincture,10.46,8040.07,7433
Wallowa,9/1/2019,Industrial Hemp Commodity/Product,1.02,695,7433
Wallowa,9/1/2019,Other,2.98,2489.84,7433
Wallowa,9/1/2019,Usable MJ,59.97,40016.77,7433
Wallowa,9/1/2020,Concentrate/Extract,21.63,23115.29,7433
Wallowa,9/1/2020,Edible/Tincture,12.52,13560.3,7433
Wallowa,9/1/2020,Industrial Hemp Commodity/Product,0.88,1023.9,7433
Wallowa,9/1/2020,Other,3.63,4114.47,7433
Wallowa,9/1/2020,Usable MJ,61.34,62791.62,7433
Wallowa,9/1/2021,Concentrate/Extract,22.78,23602.63,7433
Wallowa,9/1/2021,Edible/Tincture,14.44,14891.09,7433
Wallowa,9/1/2021,Industrial Hemp Commodity/Product,0.47,530.86,7433
Wallowa,9/1/2021,Inhalable Product with Non-Cannabis Additives,4.54,5019,7433
Wallowa,9/1/2021,Other,1.14,1243.42,7433
Wallowa,9/1/2021,Usable MJ,56.62,54902.1,7433
Wasco,10/1/2017,Concentrate/Extract,23.82,46408.64,26581
Wasco,10/1/2017,Edible/Tincture,7.64,16230.95,26581
Wasco,10/1/2017,Other,0.54,1108.99,26581
Wasco,10/1/2017,Usable MJ,67.99,142806.5,26581
Wasco,10/1/2018,Concentrate/Extract,26.93,78122.67,26581
Wasco,10/1/2018,Edible/Tincture,7.98,24641.21,26581
Wasco,10/1/2018,Industrial Hemp Commodity/Product,1.32,4298.39,26581
Wasco,10/1/2018,Other,10.14,32804.27,26581
Wasco,10/1/2018,Usable MJ,53.64,171695.21,26581
Wasco,10/1/2019,Concentrate/Extract,28.17,95620.78,26581
Wasco,10/1/2019,Edible/Tincture,8.49,30538.86,26581
Wasco,10/1/2019,Industrial Hemp Commodity/Product,1.52,5407.54,26581
Wasco,10/1/2019,Other,4.6,16866.71,26581
Wasco,10/1/2019,Usable MJ,57.22,176522.37,26581
Wasco,10/1/2020,Concentrate/Extract,29.24,146377.27,26581
Wasco,10/1/2020,Edible/Tincture,8.04,41094.52,26581
Wasco,10/1/2020,Industrial Hemp Commodity/Product,1.06,5579.58,26581
Wasco,10/1/2020,Other,6.7,34836.97,26581
Wasco,10/1/2020,Usable MJ,54.96,236988.58,26581
Wasco,10/1/2021,Concentrate/Extract,27.56,138542,26581
Wasco,10/1/2021,Edible/Tincture,9.18,45248.48,26581
Wasco,10/1/2021,Industrial Hemp,0.01,63,26581
Wasco,10/1/2021,Industrial Hemp Commodity/Product,0.81,3913.53,26581
Wasco,10/1/2021,Inhalable Product with Non-Cannabis Additives,6.12,30940.73,26581
Wasco,10/1/2021,Other,4.84,24292.12,26581
Wasco,10/1/2021,Usable MJ,51.47,202535.08,26581
Wasco,11/1/2017,Concentrate/Extract,26.65,42341.66,26581
Wasco,11/1/2017,Edible/Tincture,7.85,13656.56,26581
Wasco,11/1/2017,Other,1.04,1747.02,26581
Wasco,11/1/2017,Usable MJ,64.45,112580.54,26581
Wasco,11/1/2018,Concentrate/Extract,27.18,72631.47,26581
