county,date,product,marketshare,sales
Polk,4/1/2019,Edible/Tincture,9.76,52550.24
Polk,4/1/2019,Industrial Hemp Commodity/Product,1.5,7633.82
Polk,4/1/2019,Other,11.6,62207.75
Polk,4/1/2019,Usable MJ,44.74,229406.79
Polk,4/1/2020,Concentrate/Extract,31.97,277822.71
Polk,4/1/2020,Edible/Tincture,9.77,84756.59
Polk,4/1/2020,Industrial Hemp,0,36.6
Polk,4/1/2020,Industrial Hemp Commodity/Product,1.02,8370.61
Polk,4/1/2020,Other,6.12,53779.27
Polk,4/1/2020,Usable MJ,51.11,356800.72
Polk,4/1/2021,Concentrate/Extract,33.31,372583.8
Polk,4/1/2021,Edible/Tincture,9.45,106653.32
Polk,4/1/2021,Industrial Hemp,0,10
Polk,4/1/2021,Industrial Hemp Commodity/Product,0.94,9911.14
Polk,4/1/2021,Inhalable Product with Non-Cannabis Additives,6.2,73369.91
Polk,4/1/2021,Other,3.87,44464.97
Polk,4/1/2021,Usable MJ,46.24,401923.69
Polk,4/1/2022,Concentrate/Extract,29.85,283835.55
Polk,4/1/2022,Edible/Tincture,13.51,126726.36
Polk,4/1/2022,Industrial Hemp Commodity/Product,0.88,8480.1
Polk,4/1/2022,Inhalable Product with Non-Cannabis Additives,9.99,97534.05
Polk,4/1/2022,Other,3.63,34615.61
Polk,4/1/2022,Usable MJ,42.15,301321.17
Polk,5/1/2017,Concentrate/Extract,25.53,78737.18
Polk,5/1/2017,Edible/Tincture,6.34,20766.25
Polk,5/1/2017,Other,2.47,7710.56
Polk,5/1/2017,Usable MJ,65.66,236216.22
Polk,5/1/2018,Concentrate/Extract,36.18,167190.99
Polk,5/1/2018,Edible/Tincture,8.48,39299.42
Polk,5/1/2018,Industrial Hemp Commodity/Product,0.48,2428
Polk,5/1/2018,Other,4.57,20802.29
Polk,5/1/2018,Usable MJ,50.29,246713.91
Polk,5/1/2019,Concentrate/Extract,30.3,168681.17
Polk,5/1/2019,Edible/Tincture,9.74,54456.09
Polk,5/1/2019,Industrial Hemp Commodity/Product,1.32,7361.05
Polk,5/1/2019,Other,12.61,72269.48
Polk,5/1/2019,Usable MJ,46.02,230810.9
Polk,5/1/2020,Concentrate/Extract,31.2,292651.37
Polk,5/1/2020,Edible/Tincture,9.64,89165.58
Polk,5/1/2020,Industrial Hemp,0,26.5
Polk,5/1/2020,Industrial Hemp Commodity/Product,0.9,8150.62
Polk,5/1/2020,Other,7.26,69749.94
Polk,5/1/2020,Usable MJ,51,381323.75
Polk,5/1/2021,Concentrate/Extract,32.06,336877.68
Polk,5/1/2021,Edible/Tincture,9.44,99625.97
Polk,5/1/2021,Industrial Hemp,0,19
Polk,5/1/2021,Industrial Hemp Commodity/Product,0.88,9085.7
Polk,5/1/2021,Inhalable Product with Non-Cannabis Additives,7.02,77368.6
Polk,5/1/2021,Other,3,31239.86
Polk,5/1/2021,Usable MJ,47.6,385732.99
Polk,6/1/2017,Concentrate/Extract,26.47,85316.29
Polk,6/1/2017,Edible/Tincture,6.76,23890.32
Polk,6/1/2017,Other,3.47,11396.84
Polk,6/1/2017,Usable MJ,63.3,246290.84
Polk,6/1/2018,Concentrate/Extract,35.77,169782.82
Polk,6/1/2018,Edible/Tincture,9.28,45765.44
Polk,6/1/2018,Industrial Hemp Commodity/Product,0.57,3002.53
Polk,6/1/2018,Other,4.27,20423.09
Polk,6/1/2018,Usable MJ,50.11,262063.43
Polk,6/1/2019,Concentrate/Extract,29.99,166462.09
Polk,6/1/2019,Edible/Tincture,8.97,50047.11
Polk,6/1/2019,Industrial Hemp Commodity/Product,1.8,10038.2
Polk,6/1/2019,Other,12.09,68508.8
Polk,6/1/2019,Usable MJ,47.15,226549.52
Polk,6/1/2020,Concentrate/Extract,30.56,268420.22
Polk,6/1/2020,Edible/Tincture,9,79557.46
Polk,6/1/2020,Industrial Hemp,0.01,60
Polk,6/1/2020,Industrial Hemp Commodity/Product,1.09,8439.97
Polk,6/1/2020,Other,6.34,56288.36
Polk,6/1/2020,Usable MJ,53,356881.4
Polk,6/1/2021,Concentrate/Extract,32.36,324011.4
Polk,6/1/2021,Edible/Tincture,9.33,93414.36
Polk,6/1/2021,Industrial Hemp,0,10
Polk,6/1/2021,Industrial Hemp Commodity/Product,0.87,8752.68
Polk,6/1/2021,Inhalable Product with Non-Cannabis Additives,7.41,77691.08
Polk,6/1/2021,Other,2.2,22397.97
Polk,6/1/2021,Usable MJ,47.83,366410.93
Polk,7/1/2017,Concentrate/Extract,26.01,82457.93
Polk,7/1/2017,Edible/Tincture,7.1,25659.4
Polk,7/1/2017,Other,2.17,6950.04
Polk,7/1/2017,Usable MJ,64.71,258044.58
Polk,7/1/2018,Concentrate/Extract,33.67,157394.45
Polk,7/1/2018,Edible/Tincture,9.37,45529.9
Polk,7/1/2018,Industrial Hemp Commodity/Product,0.83,4053.15
Polk,7/1/2018,Other,5.84,28591.31
Polk,7/1/2018,Usable MJ,50.29,259819.7
Polk,7/1/2019,Concentrate/Extract,27.33,158426.04
Polk,7/1/2019,Edible/Tincture,9.04,53275.95
Polk,7/1/2019,Industrial Hemp Commodity/Product,1.77,10610.45
Polk,7/1/2019,Other,14.02,84095.64
Polk,7/1/2019,Usable MJ,47.86,235045.16
Polk,7/1/2020,Concentrate/Extract,30.87,286449.32
Polk,7/1/2020,Edible/Tincture,8.87,83767.97
Polk,7/1/2020,Industrial Hemp,0,17.5
Polk,7/1/2020,Industrial Hemp Commodity/Product,1,8695.66
Polk,7/1/2020,Other,7.29,70058.19
Polk,7/1/2020,Usable MJ,51.97,369597.69
Polk,7/1/2021,Concentrate/Extract,32.13,333529
Polk,7/1/2021,Edible/Tincture,9.37,97596.7
Polk,7/1/2021,Industrial Hemp,0,10
Polk,7/1/2021,Industrial Hemp Commodity/Product,1.05,10630.52
Polk,7/1/2021,Inhalable Product with Non-Cannabis Additives,7.13,76702.74
Polk,7/1/2021,Other,2.3,24047.44
Polk,7/1/2021,Usable MJ,48.02,383210.16
Polk,8/1/2017,Concentrate/Extract,25.42,94812.21
Polk,8/1/2017,Edible/Tincture,7.16,29836.47
Polk,8/1/2017,Other,2.19,7516.46
Polk,8/1/2017,Usable MJ,65.23,287731.73
Polk,8/1/2018,Concentrate/Extract,33.98,170387.48
Polk,8/1/2018,Edible/Tincture,8.62,46129.94
Polk,8/1/2018,Industrial Hemp Commodity/Product,0.77,4387.29
Polk,8/1/2018,Other,6.99,36220.08
Polk,8/1/2018,Usable MJ,49.64,274982.28
Polk,8/1/2019,Concentrate/Extract,29.36,188556.49
Polk,8/1/2019,Edible/Tincture,8.88,58079.86
Polk,8/1/2019,Industrial Hemp Commodity/Product,1.99,12124.79
Polk,8/1/2019,Other,12.07,78423.34
Polk,8/1/2019,Usable MJ,47.7,259657.96
Polk,8/1/2020,Concentrate/Extract,31.03,284812.8
Polk,8/1/2020,Edible/Tincture,8.87,81917.8
Polk,8/1/2020,Industrial Hemp Commodity/Product,1,9130.38
Polk,8/1/2020,Other,6.45,58941.92
Polk,8/1/2020,Usable MJ,52.65,355123.69
Polk,8/1/2021,Concentrate/Extract,31.16,312239.89
Polk,8/1/2021,Edible/Tincture,8.99,89529.58
Polk,8/1/2021,Industrial Hemp Commodity/Product,0.98,9918.83
Polk,8/1/2021,Inhalable Product with Non-Cannabis Additives,7.64,79836.05
Polk,8/1/2021,Other,2.25,22823.82
Polk,8/1/2021,Usable MJ,48.98,365380.69
Polk,9/1/2017,Concentrate/Extract,27.16,97615.31
Polk,9/1/2017,Edible/Tincture,6.1,24826.9
Polk,9/1/2017,Other,2.39,9821.16
Polk,9/1/2017,Usable MJ,64.35,282925.07
Polk,9/1/2018,Concentrate/Extract,33.31,165512.57
Polk,9/1/2018,Edible/Tincture,8.67,45131.68
Polk,9/1/2018,Industrial Hemp Commodity/Product,0.82,4028.88
Polk,9/1/2018,Other,6.48,33830.92
Polk,9/1/2018,Usable MJ,50.72,273287.41
Polk,9/1/2019,Concentrate/Extract,28.21,166504.1
Polk,9/1/2019,Edible/Tincture,9.1,55487.23
Polk,9/1/2019,Industrial Hemp Commodity/Product,2.05,10811.64
Polk,9/1/2019,Other,10.43,64511.38
Polk,9/1/2019,Usable MJ,50.21,253138.45
Polk,9/1/2020,Concentrate/Extract,32.73,294993.62
Polk,9/1/2020,Edible/Tincture,9.01,81846.57
Polk,9/1/2020,Industrial Hemp Commodity/Product,0.85,7162.73
Polk,9/1/2020,Other,6.22,55929.43
Polk,9/1/2020,Usable MJ,51.19,349185.68
Polk,9/1/2021,Concentrate/Extract,29.88,277020.42
Polk,9/1/2021,Edible/Tincture,9.93,91955.4
Polk,9/1/2021,Industrial Hemp Commodity/Product,1.06,9776.55
Polk,9/1/2021,Inhalable Product with Non-Cannabis Additives,8.67,81634.56
Polk,9/1/2021,Other,2.92,27123.72
Polk,9/1/2021,Usable MJ,47.54,329030.69
Tillamook,10/1/2016,Concentrate/Extract,13.96,414.65
Tillamook,10/1/2016,Edible/Tincture,0.81,24
Tillamook,10/1/2016,Other,1.88,56
Tillamook,10/1/2016,Usable MJ,83.35,1799.44
Tillamook,10/1/2017,Concentrate/Extract,24.63,94681.22
Tillamook,10/1/2017,Edible/Tincture,11.94,48825.06
Tillamook,10/1/2017,Other,3,12173.46
Tillamook,10/1/2017,Usable MJ,60.42,258530.08
Tillamook,10/1/2018,Concentrate/Extract,26.32,121553.76
Tillamook,10/1/2018,Edible/Tincture,13.63,70055.35
Tillamook,10/1/2018,Industrial Hemp Commodity/Product,1.44,7590.31
Tillamook,10/1/2018,Other,8.77,45329.78
Tillamook,10/1/2018,Usable MJ,49.84,259926.21
Tillamook,10/1/2019,Concentrate/Extract,22.11,118040.73
Tillamook,10/1/2019,Edible/Tincture,12.77,69586.83
Tillamook,10/1/2019,Industrial Hemp Commodity/Product,1.76,9873.68
Tillamook,10/1/2019,Other,7.53,41154.88
Tillamook,10/1/2019,Usable MJ,55.84,243126.12
Tillamook,10/1/2020,Concentrate/Extract,22.73,164620.4
Tillamook,10/1/2020,Edible/Tincture,13.37,96855.44
Tillamook,10/1/2020,Industrial Hemp Commodity/Product,0.93,7197.36
Tillamook,10/1/2020,Other,7.38,50770.78
Tillamook,10/1/2020,Usable MJ,55.59,312311.59
Tillamook,10/1/2021,Concentrate/Extract,21.81,146482.75
Tillamook,10/1/2021,Edible/Tincture,15.37,102427.87
Tillamook,10/1/2021,Industrial Hemp Commodity/Product,1,6951.89
Tillamook,10/1/2021,Inhalable Product with Non-Cannabis Additives,3.88,26234.66
Tillamook,10/1/2021,Other,6.31,43080.51
Tillamook,10/1/2021,Usable MJ,51.62,268178.6
Tillamook,11/1/2016,Concentrate/Extract,20.85,15261.05
Tillamook,11/1/2016,Edible/Tincture,1.89,1383.47
Tillamook,11/1/2016,Other,0.25,184
Tillamook,11/1/2016,Usable MJ,77.01,51758.11
Tillamook,11/1/2017,Concentrate/Extract,27,87609
Tillamook,11/1/2017,Edible/Tincture,10.97,40231.3
Tillamook,11/1/2017,Other,3.02,10958.35
Tillamook,11/1/2017,Usable MJ,59.01,214236.14
Tillamook,11/1/2018,Concentrate/Extract,26.63,112977.71
Tillamook,11/1/2018,Edible/Tincture,13.4,61088.86
Tillamook,11/1/2018,Industrial Hemp Commodity/Product,2.15,10072.29
Tillamook,11/1/2018,Other,9,42066.2
Tillamook,11/1/2018,Usable MJ,48.83,228267.37
Tillamook,11/1/2019,Concentrate/Extract,23.54,114629.42
Tillamook,11/1/2019,Edible/Tincture,12.68,63634.99
Tillamook,11/1/2019,Industrial Hemp Commodity/Product,1.54,7773.78
Tillamook,11/1/2019,Other,5.53,27879.56
Tillamook,11/1/2019,Usable MJ,56.71,233382.73
Tillamook,11/1/2020,Concentrate/Extract,23.66,143684.88
Tillamook,11/1/2020,Edible/Tincture,12.61,77385.31
Tillamook,11/1/2020,Industrial Hemp Commodity/Product,0.97,5863.86
Tillamook,11/1/2020,Other,6.98,40528.82
Tillamook,11/1/2020,Usable MJ,55.79,264407.24
Tillamook,11/1/2021,Concentrate/Extract,22.52,132695.19
Tillamook,11/1/2021,Edible/Tincture,14.86,85341.29
Tillamook,11/1/2021,Industrial Hemp Commodity/Product,1.03,6261.24
Tillamook,11/1/2021,Inhalable Product with Non-Cannabis Additives,4.42,26080.48
Tillamook,11/1/2021,Other,5.85,34518.03
Tillamook,11/1/2021,Usable MJ,51.32,239531.02
Tillamook,1/1/2017,Concentrate/Extract,19.33,29846.69
Tillamook,1/1/2017,Edible/Tincture,7.89,9491.6
Tillamook,1/1/2017,Other,2.66,6360.25
Tillamook,1/1/2017,Usable MJ,70.11,166950.86
Tillamook,1/1/2018,Concentrate/Extract,27.11,83786.36
Tillamook,1/1/2018,Edible/Tincture,10.07,34309.86
Tillamook,1/1/2018,Other,3.02,9494.18
Tillamook,1/1/2018,Usable MJ,59.8,206584.5
Tillamook,1/1/2019,Concentrate/Extract,27.13,110411.88
Tillamook,1/1/2019,Edible/Tincture,12,51472.34
Tillamook,1/1/2019,Industrial Hemp Commodity/Product,1.6,6771.16
Tillamook,1/1/2019,Other,7.79,33623.16
Tillamook,1/1/2019,Usable MJ,51.48,223100.73
Tillamook,1/1/2020,Concentrate/Extract,23.23,104755.52
Tillamook,1/1/2020,Edible/Tincture,10.94,50174.98
Tillamook,1/1/2020,Industrial Hemp Commodity/Product,1.2,5775.39
Tillamook,1/1/2020,Other,5.41,25114.96
Tillamook,1/1/2020,Usable MJ,59.23,225491.83
Tillamook,1/1/2021,Concentrate/Extract,24.71,163100.11
Tillamook,1/1/2021,Edible/Tincture,12.5,82866.48
Tillamook,1/1/2021,Industrial Hemp Commodity/Product,0.93,5886.34
Tillamook,1/1/2021,Other,7.09,45595.02
Tillamook,1/1/2021,Usable MJ,54.77,290307.16
Tillamook,1/1/2022,Concentrate/Extract,22.07,119787.45
Tillamook,1/1/2022,Edible/Tincture,15.01,80801.76
Tillamook,1/1/2022,Industrial Hemp Commodity/Product,1.41,8018.49
Tillamook,1/1/2022,Inhalable Product with Non-Cannabis Additives,4.48,24488.2
Tillamook,1/1/2022,Other,5.84,31880.7
Tillamook,1/1/2022,Usable MJ,51.18,213992.04
Tillamook,12/1/2016,Concentrate/Extract,19.14,15113.05
Tillamook,12/1/2016,Edible/Tincture,3.58,2866.12
Tillamook,12/1/2016,Other,0.71,447.1
Tillamook,12/1/2016,Usable MJ,76.56,63012.72
Tillamook,12/1/2017,Concentrate/Extract,28.38,96651.49
Tillamook,12/1/2017,Edible/Tincture,11.11,41439.79
Tillamook,12/1/2017,Other,2.86,9854.55
Tillamook,12/1/2017,Usable MJ,57.65,214571.4
Tillamook,12/1/2018,Concentrate/Extract,27.46,115440.95
Tillamook,12/1/2018,Edible/Tincture,13.2,59335.26
Tillamook,12/1/2018,Industrial Hemp Commodity/Product,1.83,8486.45
Tillamook,12/1/2018,Other,8.05,37357.47
Tillamook,12/1/2018,Usable MJ,49.46,227666.8
Tillamook,12/1/2019,Concentrate/Extract,24,111847.93
Tillamook,12/1/2019,Edible/Tincture,11.6,55203.08
Tillamook,12/1/2019,Industrial Hemp Commodity/Product,1.32,6687.27
Tillamook,12/1/2019,Other,6.2,29141.51
Tillamook,12/1/2019,Usable MJ,56.88,220996.14
Tillamook,12/1/2020,Concentrate/Extract,24.32,153879.23
Tillamook,12/1/2020,Edible/Tincture,12.23,77872.27
Tillamook,12/1/2020,Industrial Hemp Commodity/Product,0.92,5942.57
Tillamook,12/1/2020,Other,6.21,37200.69
Tillamook,12/1/2020,Usable MJ,56.3,283357.7
Tillamook,12/1/2021,Concentrate/Extract,22.62,131821.02
Tillamook,12/1/2021,Edible/Tincture,14.64,83194.21
Tillamook,12/1/2021,Industrial Hemp Commodity/Product,1.09,6494.74
Tillamook,12/1/2021,Inhalable Product with Non-Cannabis Additives,4.34,25837.85
Tillamook,12/1/2021,Other,5.85,34328.41
Tillamook,12/1/2021,Usable MJ,51.46,236692.97
Tillamook,2/1/2017,Concentrate/Extract,19.48,41345.17
Tillamook,2/1/2017,Edible/Tincture,7.82,15744.1
Tillamook,2/1/2017,Other,2.33,6332.25
Tillamook,2/1/2017,Usable MJ,70.36,194295.61
Tillamook,2/1/2018,Concentrate/Extract,29.16,102012.04
Tillamook,2/1/2018,Edible/Tincture,10.71,38375.12
Tillamook,2/1/2018,Other,3.12,10299.45
Tillamook,2/1/2018,Usable MJ,57.01,211845.89
Tillamook,2/1/2019,Concentrate/Extract,27.58,112633.18
Tillamook,2/1/2019,Edible/Tincture,12.47,52269.49
Tillamook,2/1/2019,Industrial Hemp Commodity/Product,1.72,7532.89
Tillamook,2/1/2019,Other,7.07,31011.18
Tillamook,2/1/2019,Usable MJ,51.17,215504.78
Tillamook,2/1/2020,Concentrate/Extract,23.46,112829.58
Tillamook,2/1/2020,Edible/Tincture,11.35,55431.41
Tillamook,2/1/2020,Industrial Hemp Commodity/Product,1.11,5691.26
Tillamook,2/1/2020,Other,6.25,28901.09
Tillamook,2/1/2020,Usable MJ,57.84,231332.5
Tillamook,2/1/2021,Concentrate/Extract,23.95,145863.79
Tillamook,2/1/2021,Edible/Tincture,12.13,73869.43
Tillamook,2/1/2021,Industrial Hemp Commodity/Product,1.12,7206.4
Tillamook,2/1/2021,Other,7.98,48272.61
Tillamook,2/1/2021,Usable MJ,54.81,262199.74
Tillamook,2/1/2022,Concentrate/Extract,22.36,119012.4
Tillamook,2/1/2022,Edible/Tincture,15.13,80430.06
Tillamook,2/1/2022,Industrial Hemp Commodity/Product,1.22,6772.31
Tillamook,2/1/2022,Inhalable Product with Non-Cannabis Additives,4.48,24363.87
Tillamook,2/1/2022,Other,5.14,27391.33
Tillamook,2/1/2022,Usable MJ,51.67,210342.97
Tillamook,3/1/2017,Concentrate/Extract,21.3,59939.81
Tillamook,3/1/2017,Edible/Tincture,8.82,26913.78
Tillamook,3/1/2017,Other,2.5,8497.89
Tillamook,3/1/2017,Usable MJ,67.38,232946.21
Tillamook,3/1/2018,Concentrate/Extract,28.77,121252.08
Tillamook,3/1/2018,Edible/Tincture,11.58,51994.37
Tillamook,3/1/2018,Industrial Hemp Commodity/Product,0.13,625.9
Tillamook,3/1/2018,Other,3.88,16891.29
Tillamook,3/1/2018,Usable MJ,55.64,247460.2
Tillamook,3/1/2019,Concentrate/Extract,27.06,136205.66
Tillamook,3/1/2019,Edible/Tincture,13.51,71420.99
Tillamook,3/1/2019,Industrial Hemp Commodity/Product,1.88,10272.61
Tillamook,3/1/2019,Other,8.48,45935.18
Tillamook,3/1/2019,Usable MJ,49.07,266016.43
Tillamook,3/1/2020,Concentrate/Extract,23.29,133645.82
Tillamook,3/1/2020,Edible/Tincture,12.04,71919.63
Tillamook,3/1/2020,Industrial Hemp Commodity/Product,1.02,6431.73
Tillamook,3/1/2020,Other,5.88,32078.67
Tillamook,3/1/2020,Usable MJ,57.77,285189.83
Tillamook,3/1/2021,Concentrate/Extract,22.86,180350.12
Tillamook,3/1/2021,Edible/Tincture,13.6,106457.87
Tillamook,3/1/2021,Industrial Hemp Commodity/Product,1.22,9859.1
Tillamook,3/1/2021,Other,9.01,71752.97
Tillamook,3/1/2021,Usable MJ,53.31,329469.31
Tillamook,3/1/2022,Concentrate/Extract,21.81,137639.45
Tillamook,3/1/2022,Edible/Tincture,15.38,96649.9
Tillamook,3/1/2022,Industrial Hemp Commodity/Product,1.35,8527.94
Tillamook,3/1/2022,Inhalable Product with Non-Cannabis Additives,4.81,30959.54
Tillamook,3/1/2022,Other,4.87,31214.94
Tillamook,3/1/2022,Usable MJ,51.78,247712.07
Tillamook,4/1/2017,Concentrate/Extract,22.04,66424.11
Tillamook,4/1/2017,Edible/Tincture,10.23,34579.4
Tillamook,4/1/2017,Other,2.3,8313.3
Tillamook,4/1/2017,Usable MJ,65.43,239168.83
Tillamook,4/1/2018,Concentrate/Extract,29.45,124976.86
Tillamook,4/1/2018,Edible/Tincture,12.15,53680.37
Tillamook,4/1/2018,Industrial Hemp Commodity/Product,0.4,1946.12
Tillamook,4/1/2018,Other,4.25,18645.38
Tillamook,4/1/2018,Usable MJ,53.76,236236.6
Tillamook,4/1/2019,Concentrate/Extract,27.05,134100.8
Tillamook,4/1/2019,Edible/Tincture,13.16,67824.94
Tillamook,4/1/2019,Industrial Hemp Commodity/Product,2.04,10827.42
Tillamook,4/1/2019,Other,8.19,43106.12
Tillamook,4/1/2019,Usable MJ,49.56,236736.69
Tillamook,4/1/2020,Concentrate/Extract,23.83,134067.86
Tillamook,4/1/2020,Edible/Tincture,10.56,60484.38
Tillamook,4/1/2020,Industrial Hemp Commodity/Product,0.81,4998.93
Tillamook,4/1/2020,Other,5.01,27827.74
Tillamook,4/1/2020,Usable MJ,59.78,285981
Tillamook,4/1/2021,Concentrate/Extract,21.53,173588.37
Tillamook,4/1/2021,Edible/Tincture,14.08,112979.59
Tillamook,4/1/2021,Industrial Hemp Commodity/Product,1.17,9365.86
Tillamook,4/1/2021,Inhalable Product with Non-Cannabis Additives,2.82,23180.28
Tillamook,4/1/2021,Other,6.59,52095.21
Tillamook,4/1/2021,Usable MJ,53.8,337598.25
Tillamook,4/1/2022,Concentrate/Extract,20.59,129267.16
Tillamook,4/1/2022,Edible/Tincture,16.76,103998.99
Tillamook,4/1/2022,Industrial Hemp Commodity/Product,1.44,9359.04
Tillamook,4/1/2022,Inhalable Product with Non-Cannabis Additives,4.66,30011.33
Tillamook,4/1/2022,Other,5.78,36977.8
Tillamook,4/1/2022,Usable MJ,50.77,244329.49
Tillamook,5/1/2017,Concentrate/Extract,21.58,71065.19
Tillamook,5/1/2017,Edible/Tincture,10.44,39979.1
Tillamook,5/1/2017,Other,2.71,10856.3
Tillamook,5/1/2017,Usable MJ,65.27,246678.36
Tillamook,5/1/2018,Concentrate/Extract,28.57,130059.08
Tillamook,5/1/2018,Edible/Tincture,12.19,58381.12
Tillamook,5/1/2018,Industrial Hemp Commodity/Product,0.73,3775.08
Tillamook,5/1/2018,Other,4.93,23677.93
Tillamook,5/1/2018,Usable MJ,53.58,260770.68
Tillamook,5/1/2019,Concentrate/Extract,25.63,135279.88
Tillamook,5/1/2019,Edible/Tincture,12.82,69440.4
Tillamook,5/1/2019,Industrial Hemp Commodity/Product,2.06,11881.7
Tillamook,5/1/2019,Other,9.26,52137.51
Tillamook,5/1/2019,Usable MJ,50.23,240618.09
Tillamook,5/1/2020,Concentrate/Extract,22.88,148252.67
Tillamook,5/1/2020,Edible/Tincture,10.71,70576.15
Tillamook,5/1/2020,Industrial Hemp Commodity/Product,1.22,8603.83
Tillamook,5/1/2020,Other,6.16,39347.04
Tillamook,5/1/2020,Usable MJ,59.02,316614.55
Tillamook,5/1/2021,Concentrate/Extract,21.23,165109.07
Tillamook,5/1/2021,Edible/Tincture,13.97,107618.61
Tillamook,5/1/2021,Industrial Hemp Commodity/Product,1.31,10606.35
Tillamook,5/1/2021,Inhalable Product with Non-Cannabis Additives,2.83,21773.26
Tillamook,5/1/2021,Other,6.28,49543.43
Tillamook,5/1/2021,Usable MJ,54.38,330231.66
Tillamook,6/1/2017,Concentrate/Extract,22.1,84704.11
Tillamook,6/1/2017,Edible/Tincture,11.62,51300.67
Tillamook,6/1/2017,Other,2.7,12372.93
Tillamook,6/1/2017,Usable MJ,63.58,281334.89
Tillamook,6/1/2018,Concentrate/Extract,28.55,149465.9
Tillamook,6/1/2018,Edible/Tincture,13.95,77131.94
Tillamook,6/1/2018,Industrial Hemp Commodity/Product,1.23,6980.84
Tillamook,6/1/2018,Other,4.69,26181.11
Tillamook,6/1/2018,Usable MJ,51.59,283904.21
Tillamook,6/1/2019,Concentrate/Extract,24.41,143681.62
Tillamook,6/1/2019,Edible/Tincture,14.15,86861.44
Tillamook,6/1/2019,Industrial Hemp Commodity/Product,2.23,14426.38
Tillamook,6/1/2019,Other,8.57,53423.97
Tillamook,6/1/2019,Usable MJ,50.65,261459.33
Tillamook,6/1/2020,Concentrate/Extract,22.74,164854.28
Tillamook,6/1/2020,Edible/Tincture,12.07,88312.29
Tillamook,6/1/2020,Industrial Hemp Commodity/Product,1.19,8928.22
Tillamook,6/1/2020,Other,4.97,37384.49
Tillamook,6/1/2020,Usable MJ,59.03,345113.81
Tillamook,6/1/2021,Concentrate/Extract,20.65,167371.94
Tillamook,6/1/2021,Edible/Tincture,14.24,115726.73
Tillamook,6/1/2021,Industrial Hemp Commodity/Product,1.33,10996.62
Tillamook,6/1/2021,Inhalable Product with Non-Cannabis Additives,3.44,27993.99
Tillamook,6/1/2021,Other,6.02,49760.57
Tillamook,6/1/2021,Usable MJ,54.32,343203.53
Tillamook,7/1/2017,Concentrate/Extract,23.73,106999.69
Tillamook,7/1/2017,Edible/Tincture,13.11,71615.2
Tillamook,7/1/2017,Other,2.83,15276.9
Tillamook,7/1/2017,Usable MJ,60.32,324213.45
Tillamook,7/1/2018,Concentrate/Extract,28.39,187128.04
Tillamook,7/1/2018,Edible/Tincture,14.91,103263.78
Tillamook,7/1/2018,Industrial Hemp Commodity/Product,1.31,9214.88
Tillamook,7/1/2018,Other,5.16,36280.81
Tillamook,7/1/2018,Usable MJ,50.22,340662.08
Tillamook,7/1/2019,Concentrate/Extract,24.54,173044.38
Tillamook,7/1/2019,Edible/Tincture,14.24,104632.66
Tillamook,7/1/2019,Industrial Hemp Commodity/Product,2.63,20163.35
Tillamook,7/1/2019,Other,8.44,62910.05
Tillamook,7/1/2019,Usable MJ,50.14,295604.58
Tillamook,7/1/2020,Concentrate/Extract,22.07,188734.41
Tillamook,7/1/2020,Edible/Tincture,12.74,109944.9
Tillamook,7/1/2020,Industrial Hemp Commodity/Product,1.36,12324.84
Tillamook,7/1/2020,Other,6,51388.42
Tillamook,7/1/2020,Usable MJ,57.82,383634.26
Tillamook,7/1/2021,Concentrate/Extract,21.74,185219.16
Tillamook,7/1/2021,Edible/Tincture,15.75,136463.2
Tillamook,7/1/2021,Industrial Hemp Commodity/Product,1.36,12071.73
Tillamook,7/1/2021,Inhalable Product with Non-Cannabis Additives,3.07,26559.37
Tillamook,7/1/2021,Other,6.62,57726.68
Tillamook,7/1/2021,Usable MJ,51.47,337304.5
Tillamook,8/1/2017,Concentrate/Extract,23.1,115330.42
Tillamook,8/1/2017,Edible/Tincture,13.52,77275.24
Tillamook,8/1/2017,Other,3.11,17678.33
Tillamook,8/1/2017,Usable MJ,60.27,337504.57
Tillamook,8/1/2018,Concentrate/Extract,27.39,184120.55
Tillamook,8/1/2018,Edible/Tincture,13.6,96903.14
Tillamook,8/1/2018,Industrial Hemp Commodity/Product,1.34,9954.54
Tillamook,8/1/2018,Other,6.9,49126.48
Tillamook,8/1/2018,Usable MJ,50.77,358564.04
Tillamook,8/1/2019,Concentrate/Extract,23.51,172098.71
Tillamook,8/1/2019,Edible/Tincture,13.68,104212.41
Tillamook,8/1/2019,Industrial Hemp Commodity/Product,2.25,17757.42
Tillamook,8/1/2019,Other,9.13,70366.87
Tillamook,8/1/2019,Usable MJ,51.43,317377.49
Tillamook,8/1/2020,Concentrate/Extract,20.75,177605.13
Tillamook,8/1/2020,Edible/Tincture,12.92,110299.26
